transaction_id,customer_id,amount,payment_method,transaction_date,status,failure_reason,checkout_time_seconds,previous_transactions,previous_successes,previous_failures,customer_lifetime_value
TXN001207,C0831,13689.17,Wallet,2026-01-29 16:56:09.936993,Success,,509,30,2,28,99934.42
TXN001208,C0048,9049.65,Debit Card,2026-01-29 17:30:26.462646,Success,,161,17,12,5,26134.91
TXN001209,C1597,2128.7,Net Banking,2026-01-29 18:04:42.988298,Failed,Insufficient Balance,678,15,3,12,18352.88
TXN001210,C0337,4914.15,UPI,2026-01-29 18:38:59.513951,Success,,529,27,18,9,58836.73
TXN001211,C1050,23773.54,UPI,2026-01-29 19:13:16.039603,Success,,278,1,1,0,43340.6
TXN001212,C0804,10276.62,UPI,2026-01-29 19:47:32.565256,Success,,584,12,6,6,97539.8
TXN001213,C1281,11720.41,Debit Card,2026-01-29 20:21:49.090909,Success,,546,0,0,0,145450.5
TXN001214,C0008,1412.47,Wallet,2026-01-29 20:56:05.616561,Success,,166,21,14,7,1168.11
TXN001215,C0625,1035.4,UPI,2026-01-29 21:30:22.142214,Success,,196,30,5,25,135405.8
TXN001216,C1891,17957.82,Credit Card,2026-01-29 22:04:38.667866,Success,,326,30,12,18,65266.84
TXN001217,C1277,13498.56,Debit Card,2026-01-29 22:38:55.193519,Success,,609,23,23,0,99769.16
TXN001218,C1716,12766.78,Wallet,2026-01-29 23:13:11.719171,Success,,646,2,1,1,127728.54
TXN001219,C0719,6153.8,Credit Card,2026-01-29 23:47:28.244824,Success,,252,0,0,0,86232.07
TXN001220,C0303,18644.29,Wallet,2026-01-30 00:21:44.770477,Failed,Bank Timeout,547,29,17,12,15048.12
TXN001221,C0639,4289.09,UPI,2026-01-30 00:56:01.296129,Failed,Bank Timeout,93,25,0,25,21518.98
TXN001222,C0056,4829.38,UPI,2026-01-30 01:30:17.821782,Success,,205,1,1,0,118497.37
TXN001223,C0726,11571.73,Credit Card,2026-01-30 02:04:34.347434,Success,,287,18,10,8,34750.19
TXN001224,C0526,7228.37,UPI,2026-01-30 02:38:50.873087,Failed,Network Error,144,21,15,6,85571.12
TXN001225,C0474,6261.83,UPI,2026-01-30 03:13:07.398739,Success,,839,29,0,29,64498.04
TXN001226,C0028,16166.42,Debit Card,2026-01-30 03:47:23.924392,Abandoned,Checkout Abandoned,387,2,2,0,45894.03
TXN001227,C0078,16309.2,Debit Card,2026-01-30 04:21:40.450045,Abandoned,Checkout Abandoned,127,24,7,17,118151.65
TXN001228,C1240,20630.48,Debit Card,2026-01-30 04:55:56.975697,Success,,787,27,18,9,109816.89
TXN001229,C1410,10500.94,UPI,2026-01-30 05:30:13.501350,Success,,808,0,0,0,97093.28
TXN001230,C0365,1919.82,Credit Card,2026-01-30 06:04:30.027002,Success,,35,22,22,0,56214.37
TXN001231,C0666,6914.29,UPI,2026-01-30 06:38:46.552655,Success,,704,25,15,10,34357.31
TXN001232,C0526,24502.14,UPI,2026-01-30 07:13:03.078307,Abandoned,Checkout Abandoned,248,23,2,21,77626.3
TXN001233,C0699,14946.84,Credit Card,2026-01-30 07:47:19.603960,Abandoned,Checkout Abandoned,118,8,1,7,122657.06
TXN001234,C1336,17772.45,UPI,2026-01-30 08:21:36.129612,Success,,99,7,3,4,86561.91
TXN001235,C0883,283.21,UPI,2026-01-30 08:55:52.655265,Success,,391,4,4,0,145535.88
TXN001236,C1031,13003.32,Debit Card,2026-01-30 09:30:09.180918,Success,,802,0,0,0,2807.9
TXN001237,C1027,1034.46,UPI,2026-01-30 10:04:25.706570,Success,,641,14,9,5,149752.84
TXN001238,C1647,14273.83,Wallet,2026-01-30 10:38:42.232223,Success,,701,16,1,15,103865.65
TXN001239,C0919,23027.19,Credit Card,2026-01-30 11:12:58.757875,Abandoned,Checkout Abandoned,27,29,25,4,124984.77
TXN001240,C0750,24213.64,Wallet,2026-01-30 11:47:15.283528,Success,,673,14,13,1,50575.38
TXN001241,C0363,13559.76,UPI,2026-01-30 12:21:31.809180,Success,,511,7,4,3,76497.03
TXN001242,C1775,11509.3,Credit Card,2026-01-30 12:55:48.334833,Success,,629,22,4,18,119649.89
TXN001243,C1532,23630.93,UPI,2026-01-30 13:30:04.860486,Success,,664,20,4,16,114217.1
TXN001244,C1298,16872.88,Net Banking,2026-01-30 14:04:21.386138,Success,,785,25,5,20,50438.15
TXN001245,C1530,1715.99,UPI,2026-01-30 14:38:37.911791,Success,,564,2,2,0,48999.33
TXN001246,C0806,11696.57,UPI,2026-01-30 15:12:54.437443,Success,,226,8,4,4,99590.27
TXN001247,C0739,6082.1,Net Banking,2026-01-30 15:47:10.963096,Failed,Card Declined,33,19,19,0,140082.05
TXN001248,C1907,11798.13,UPI,2026-01-30 16:21:27.488748,Success,,503,13,13,0,66098.51
TXN001249,C1039,11441.09,UPI,2026-01-30 16:55:44.014401,Success,,771,5,4,1,53264.8
TXN001250,C1216,14595.41,UPI,2026-01-30 17:30:00.540054,Failed,Network Error,382,26,14,12,134255.71
TXN001251,C1655,8983.59,Debit Card,2026-01-30 18:04:17.065706,Failed,Network Error,623,19,16,3,102616.88
TXN001252,C0485,4190.33,UPI,2026-01-30 18:38:33.591359,Success,,478,24,16,8,58547.26
TXN001253,C0028,12642.61,UPI,2026-01-30 19:12:50.117011,Success,,511,3,3,0,9062.8
TXN001254,C0714,20772.05,UPI,2026-01-30 19:47:06.642664,Failed,Network Error,842,29,17,12,108362.65
TXN001255,C1063,16633.9,Credit Card,2026-01-30 20:21:23.168316,Success,,547,23,9,14,53256.53
TXN001256,C1977,8525.36,Debit Card,2026-01-30 20:55:39.693969,Success,,339,26,22,4,11049.65
TXN001257,C1297,23394.52,UPI,2026-01-30 21:29:56.219621,Success,,163,11,6,5,92037.22
TXN001258,C1255,22813.97,UPI,2026-01-30 22:04:12.745274,Success,,843,27,10,17,48789.53
TXN001259,C0086,5312.78,UPI,2026-01-30 22:38:29.270927,Success,,791,2,1,1,51099.25
TXN001260,C1498,1081.5,UPI,2026-01-30 23:12:45.796579,Success,,426,23,8,15,72135.93
TXN001261,C0126,18558.59,UPI,2026-01-30 23:47:02.322232,Failed,Bank Timeout,450,30,16,14,107762.48
TXN001262,C0812,20707.5,Credit Card,2026-01-31 00:21:18.847884,Failed,Bank Timeout,432,26,1,25,41811.41
TXN001263,C0537,24199.83,Credit Card,2026-01-31 00:55:35.373537,Abandoned,Checkout Abandoned,650,2,1,1,12601.41
TXN001264,C0145,22256.93,Wallet,2026-01-31 01:29:51.899189,Success,,615,29,16,13,63951.65
TXN001265,C1549,15053.32,UPI,2026-01-31 02:04:08.424842,Success,,46,26,16,10,8711.35
TXN001266,C1236,13298.3,Credit Card,2026-01-31 02:38:24.950495,Failed,Bank Timeout,283,20,19,1,104741.64
TXN001267,C0025,793.24,Credit Card,2026-01-31 03:12:41.476147,Success,,167,16,9,7,143906.9
TXN001268,C1604,6241.75,Credit Card,2026-01-31 03:46:58.001800,Success,,676,5,3,2,98984.44
TXN001269,C1418,11544.41,Net Banking,2026-01-31 04:21:14.527452,Success,,709,14,11,3,41670.87
TXN001270,C0067,15749.75,UPI,2026-01-31 04:55:31.053105,Success,,442,10,10,0,27664.51
TXN001271,C0233,13975.57,UPI,2026-01-31 05:29:47.578757,Success,,122,17,14,3,35301.14
TXN001272,C0109,18591.64,Debit Card,2026-01-31 06:04:04.104410,Success,,551,27,8,19,33630.7
TXN001273,C1170,7066.2,UPI,2026-01-31 06:38:20.630063,Abandoned,Checkout Abandoned,766,2,1,1,47417.66
TXN001274,C0111,14167.32,UPI,2026-01-31 07:12:37.155715,Success,,621,26,15,11,15053.33
TXN001275,C0228,2294.74,UPI,2026-01-31 07:46:53.681368,Abandoned,Checkout Abandoned,542,16,6,10,134410.0
TXN001276,C0111,10400.27,UPI,2026-01-31 08:21:10.207020,Failed,Network Error,447,10,3,7,132825.51
TXN001277,C1494,18779.0,Credit Card,2026-01-31 08:55:26.732673,Success,,409,5,2,3,92477.82
TXN001278,C0034,17365.68,UPI,2026-01-31 09:29:43.258325,Failed,Card Declined,27,4,3,1,9757.09
TXN001279,C0623,24767.0,UPI,2026-01-31 10:03:59.783978,Success,,171,9,3,6,120698.11
TXN001280,C1800,7019.49,Credit Card,2026-01-31 10:38:16.309630,Success,,414,1,1,0,9737.39
TXN001281,C1960,12504.91,Credit Card,2026-01-31 11:12:32.835283,Success,,469,14,2,12,16409.97
TXN001282,C1393,8305.31,Wallet,2026-01-31 11:46:49.360936,Success,,168,10,8,2,49131.81
TXN001283,C0748,11071.02,UPI,2026-01-31 12:21:05.886588,Success,,19,23,23,0,65004.81
TXN001284,C0595,21438.06,Wallet,2026-01-31 12:55:22.412241,Success,,882,24,13,11,53406.4
TXN001285,C1578,17136.81,Credit Card,2026-01-31 13:29:38.937893,Success,,771,13,11,2,25201.85
TXN001286,C0425,22072.79,Debit Card,2026-01-31 14:03:55.463546,Success,,525,13,9,4,17263.39
TXN001287,C0613,5167.43,UPI,2026-01-31 14:38:11.989198,Success,,24,2,1,1,128982.58
TXN001288,C1542,21846.69,Credit Card,2026-01-31 15:12:28.514851,Success,,574,27,11,16,54795.59
TXN001289,C0692,1588.08,Net Banking,2026-01-31 15:46:45.040504,Success,,708,21,11,10,33180.61
TXN001290,C1306,22226.12,Net Banking,2026-01-31 16:21:01.566156,Failed,Bank Timeout,64,21,1,20,73305.21
TXN001291,C1344,8293.94,UPI,2026-01-31 16:55:18.091809,Success,,455,15,2,13,6005.1
TXN001292,C1762,7933.23,UPI,2026-01-31 17:29:34.617461,Failed,Insufficient Balance,754,13,12,1,90242.04
TXN001293,C1467,12851.01,Credit Card,2026-01-31 18:03:51.143114,Success,,165,9,9,0,37649.19
TXN001294,C1976,23523.19,Net Banking,2026-01-31 18:38:07.668766,Success,,899,21,20,1,89930.36
TXN001295,C0315,1289.76,UPI,2026-01-31 19:12:24.194419,Success,,400,7,0,7,92311.71
TXN001296,C0877,8870.55,Debit Card,2026-01-31 19:46:40.720072,Success,,148,11,0,11,121479.02
TXN001297,C1990,21428.64,Debit Card,2026-01-31 20:20:57.245724,Abandoned,Checkout Abandoned,422,4,3,1,34870.76
TXN001298,C1765,9961.76,Debit Card,2026-01-31 20:55:13.771377,Success,,683,25,7,18,69787.96
TXN001299,C1401,5059.01,Credit Card,2026-01-31 21:29:30.297029,Success,,893,25,5,20,144302.16
TXN001300,C1313,10677.38,UPI,2026-01-31 22:03:46.822682,Success,,771,12,3,9,109205.16
TXN001301,C1461,9700.26,Wallet,2026-01-31 22:38:03.348334,Success,,134,23,2,21,146313.9
TXN001302,C0662,22893.86,Credit Card,2026-01-31 23:12:19.873987,Failed,Insufficient Balance,637,11,8,3,139141.17
TXN001303,C0277,19072.17,Debit Card,2026-01-31 23:46:36.399639,Success,,871,2,0,2,91806.92
TXN001304,C1734,12677.38,UPI,2026-02-01 00:20:52.925292,Failed,Insufficient Balance,228,22,11,11,39957.59
TXN001305,C1606,24710.43,Debit Card,2026-02-01 00:55:09.450945,Success,,290,16,15,1,113660.16
TXN001306,C1527,11685.41,UPI,2026-02-01 01:29:25.976597,Success,,449,19,10,9,104868.83
TXN001307,C0624,1550.12,UPI,2026-02-01 02:03:42.502250,Success,,761,4,3,1,88539.07
TXN001308,C0516,6630.63,Debit Card,2026-02-01 02:37:59.027902,Success,,111,22,7,15,104825.47
TXN001309,C1374,10958.15,Credit Card,2026-02-01 03:12:15.553555,Failed,Technical Error,49,29,6,23,92231.17
TXN001310,C0843,4006.88,Debit Card,2026-02-01 03:46:32.079207,Success,,480,5,5,0,78147.16
TXN001311,C1470,23694.37,UPI,2026-02-01 04:20:48.604860,Success,,385,12,11,1,62685.34
TXN001312,C1854,19194.54,Credit Card,2026-02-01 04:55:05.130513,Abandoned,Checkout Abandoned,614,5,5,0,7183.9
TXN001313,C0350,6780.35,UPI,2026-02-01 05:29:21.656165,Success,,200,12,6,6,129920.34
TXN001314,C1631,14811.03,Credit Card,2026-02-01 06:03:38.181818,Success,,896,14,5,9,129898.32
TXN001315,C1688,18064.08,UPI,2026-02-01 06:37:54.707470,Success,,443,1,0,1,89310.07
TXN001316,C0823,23537.85,Debit Card,2026-02-01 07:12:11.233123,Success,,20,10,5,5,40548.7
TXN001317,C1161,22052.72,Net Banking,2026-02-01 07:46:27.758775,Success,,709,15,15,0,4705.59
TXN001318,C0759,12928.29,UPI,2026-02-01 08:20:44.284428,Success,,713,17,15,2,713.61
TXN001319,C0899,19388.85,UPI,2026-02-01 08:55:00.810081,Failed,Network Error,255,1,1,0,11399.65
TXN001320,C0243,14097.4,Debit Card,2026-02-01 09:29:17.335733,Success,,141,9,4,5,54303.01
TXN001321,C0543,13862.33,Debit Card,2026-02-01 10:03:33.861386,Failed,Insufficient Balance,493,12,8,4,28665.19
TXN001322,C1064,2957.07,Debit Card,2026-02-01 10:37:50.387038,Success,,424,27,17,10,40126.18
TXN001323,C0229,3240.83,Debit Card,2026-02-01 11:12:06.912691,Success,,339,7,0,7,105099.23
TXN001324,C0548,13285.39,UPI,2026-02-01 11:46:23.438343,Success,,831,6,4,2,143892.89
TXN001325,C0920,6794.65,UPI,2026-02-01 12:20:39.963996,Abandoned,Checkout Abandoned,857,15,9,6,31412.99
TXN001326,C1247,623.82,UPI,2026-02-01 12:54:56.489648,Success,,577,16,0,16,70113.77
TXN001327,C0006,18098.7,UPI,2026-02-01 13:29:13.015301,Success,,894,8,6,2,148726.17
TXN001328,C1346,908.92,Debit Card,2026-02-01 14:03:29.540954,Success,,871,26,4,22,139785.32
TXN001329,C0468,14922.39,UPI,2026-02-01 14:37:46.066606,Abandoned,Checkout Abandoned,364,26,18,8,53171.29
TXN001330,C1756,13525.93,Wallet,2026-02-01 15:12:02.592259,Abandoned,Checkout Abandoned,565,7,2,5,48293.51
TXN001331,C0075,24223.49,Net Banking,2026-02-01 15:46:19.117911,Success,,730,28,0,28,36704.51
TXN001332,C0004,12156.91,Net Banking,2026-02-01 16:20:35.643564,Success,,270,24,22,2,23732.73
TXN001333,C1871,1683.68,Net Banking,2026-02-01 16:54:52.169216,Success,,716,19,13,6,69277.79
TXN001334,C0646,13837.03,UPI,2026-02-01 17:29:08.694869,Abandoned,Checkout Abandoned,601,4,1,3,51497.52
TXN001335,C0118,21043.29,Net Banking,2026-02-01 18:03:25.220522,Success,,589,26,7,19,111853.22
TXN001336,C0881,24921.55,UPI,2026-02-01 18:37:41.746174,Success,,658,4,3,1,35911.54
TXN001337,C1630,10815.55,UPI,2026-02-01 19:11:58.271827,Abandoned,Checkout Abandoned,13,26,19,7,110581.67
TXN001338,C0504,8075.44,Debit Card,2026-02-01 19:46:14.797479,Success,,350,24,12,12,43577.91
TXN001339,C0947,22675.67,UPI,2026-02-01 20:20:31.323132,Failed,Network Error,638,30,26,4,89112.95
TXN001340,C0574,4861.93,Wallet,2026-02-01 20:54:47.848784,Success,,104,23,20,3,95945.3
TXN001341,C1465,15424.18,Debit Card,2026-02-01 21:29:04.374437,Success,,730,12,8,4,100931.32
TXN001342,C0194,10202.29,Debit Card,2026-02-01 22:03:20.900090,Success,,25,15,14,1,26713.18
TXN001343,C0847,1122.95,UPI,2026-02-01 22:37:37.425742,Success,,120,25,6,19,42765.35
TXN001344,C0715,8747.48,Debit Card,2026-02-01 23:11:53.951395,Success,,335,21,2,19,37294.29
TXN001345,C1416,6704.19,UPI,2026-02-01 23:46:10.477047,Success,,231,30,19,11,86635.98
TXN001346,C1050,17183.67,Net Banking,2026-02-02 00:20:27.002700,Success,,280,26,24,2,11824.09
TXN001347,C1459,23724.88,UPI,2026-02-02 00:54:43.528352,Abandoned,Checkout Abandoned,884,25,0,25,77979.34
TXN001348,C0173,6774.37,Debit Card,2026-02-02 01:29:00.054005,Success,,445,10,7,3,13576.32
TXN001349,C1324,20305.5,UPI,2026-02-02 02:03:16.579657,Success,,680,14,7,7,50889.87
TXN001350,C1669,1478.46,UPI,2026-02-02 02:37:33.105310,Success,,103,25,13,12,103162.56
TXN001351,C0326,13499.21,Credit Card,2026-02-02 03:11:49.630963,Success,,345,16,12,4,62178.33
TXN001352,C1434,1856.7,UPI,2026-02-02 03:46:06.156615,Abandoned,Checkout Abandoned,821,14,6,8,42411.1
TXN001353,C1142,23357.42,Debit Card,2026-02-02 04:20:22.682268,Success,,510,22,12,10,92570.65
TXN001354,C0836,19182.15,UPI,2026-02-02 04:54:39.207920,Success,,173,24,21,3,111170.23
TXN001355,C1811,16482.95,UPI,2026-02-02 05:28:55.733573,Failed,Insufficient Balance,395,11,6,5,38560.45
TXN001356,C0724,20615.02,Credit Card,2026-02-02 06:03:12.259225,Success,,421,3,1,2,45260.29
TXN001357,C0225,16223.24,UPI,2026-02-02 06:37:28.784878,Success,,377,3,3,0,96223.94
TXN001358,C0532,24226.72,UPI,2026-02-02 07:11:45.310531,Failed,Card Declined,305,20,19,1,144800.88
TXN001359,C0113,17877.55,Net Banking,2026-02-02 07:46:01.836183,Failed,Network Error,328,15,4,11,32473.79
TXN001360,C0140,23124.0,UPI,2026-02-02 08:20:18.361836,Success,,264,14,3,11,98310.02
TXN001361,C0559,12976.58,UPI,2026-02-02 08:54:34.887488,Success,,840,7,3,4,136035.18
TXN001362,C0001,3014.9,UPI,2026-02-02 09:28:51.413141,Abandoned,Checkout Abandoned,794,26,24,2,69564.03
TXN001363,C0090,13251.63,UPI,2026-02-02 10:03:07.938793,Success,,498,20,5,15,47868.21
TXN001364,C0654,3259.13,Credit Card,2026-02-02 10:37:24.464446,Failed,Insufficient Balance,559,19,13,6,100197.22
TXN001365,C0320,14853.09,UPI,2026-02-02 11:11:40.990099,Abandoned,Checkout Abandoned,429,7,2,5,5199.06
TXN001366,C1574,12114.08,Debit Card,2026-02-02 11:45:57.515751,Success,,703,10,2,8,54344.0
TXN001367,C1829,15602.13,UPI,2026-02-02 12:20:14.041404,Success,,196,20,2,18,39067.12
TXN001368,C1918,350.17,UPI,2026-02-02 12:54:30.567056,Success,,34,23,3,20,34080.94
TXN001369,C0139,4951.53,UPI,2026-02-02 13:28:47.092709,Success,,854,16,8,8,27374.01
TXN001370,C1535,12334.13,Credit Card,2026-02-02 14:03:03.618361,Success,,151,2,1,1,110690.96
TXN001371,C1892,23767.54,Wallet,2026-02-02 14:37:20.144014,Abandoned,Checkout Abandoned,437,6,2,4,143287.42
TXN001372,C0845,9651.87,Credit Card,2026-02-02 15:11:36.669666,Success,,133,11,11,0,58023.21
TXN001373,C0259,10666.86,Wallet,2026-02-02 15:45:53.195319,Success,,34,0,0,0,7840.94
TXN001374,C1697,17895.93,UPI,2026-02-02 16:20:09.720972,Success,,812,10,5,5,107977.32
TXN001375,C0902,15134.44,UPI,2026-02-02 16:54:26.246624,Success,,486,4,3,1,80961.55
TXN001376,C0690,7543.26,UPI,2026-02-02 17:28:42.772277,Success,,472,5,4,1,108684.87
TXN001377,C0010,10329.33,UPI,2026-02-02 18:02:59.297929,Success,,856,13,13,0,97361.67
TXN001378,C0261,5520.72,UPI,2026-02-02 18:37:15.823582,Success,,696,27,20,7,135862.68
TXN001379,C1943,24153.93,UPI,2026-02-02 19:11:32.349234,Failed,Bank Timeout,440,28,2,26,21495.81
TXN001380,C1674,3352.8,UPI,2026-02-02 19:45:48.874887,Success,,241,16,4,12,25789.7
TXN001381,C0172,9358.74,UPI,2026-02-02 20:20:05.400540,Success,,666,22,6,16,51564.6
TXN001382,C0898,743.39,UPI,2026-02-02 20:54:21.926192,Success,,354,24,24,0,73962.63
TXN001383,C0013,5622.31,UPI,2026-02-02 21:28:38.451845,Failed,Network Error,32,24,4,20,138894.21
TXN001384,C1192,19533.73,Net Banking,2026-02-02 22:02:54.977497,Abandoned,Checkout Abandoned,745,2,0,2,136091.15
TXN001385,C1666,5109.26,UPI,2026-02-02 22:37:11.503150,Success,,131,3,2,1,130844.88
TXN001386,C1620,2093.58,Debit Card,2026-02-02 23:11:28.028802,Failed,Technical Error,232,30,20,10,33767.78
TXN001387,C0321,11913.88,Credit Card,2026-02-02 23:45:44.554455,Success,,239,29,19,10,109586.62
TXN001388,C1343,348.23,UPI,2026-02-03 00:20:01.080108,Success,,26,0,0,0,57832.02
TXN001389,C1637,2210.68,UPI,2026-02-03 00:54:17.605760,Failed,Bank Timeout,294,28,5,23,139711.85
TXN001390,C0329,20209.88,UPI,2026-02-03 01:28:34.131413,Success,,11,3,3,0,32573.11
TXN001391,C0785,19309.69,Credit Card,2026-02-03 02:02:50.657065,Success,,276,13,3,10,21618.06
TXN001392,C0777,22886.96,UPI,2026-02-03 02:37:07.182718,Success,,537,20,4,16,126436.58
TXN001393,C1995,21377.43,UPI,2026-02-03 03:11:23.708370,Success,,858,6,1,5,107677.69
TXN001394,C0911,17111.07,UPI,2026-02-03 03:45:40.234023,Success,,542,20,16,4,123302.54
TXN001395,C1944,1403.09,Net Banking,2026-02-03 04:19:56.759675,Success,,260,23,9,14,24112.54
TXN001396,C1574,19592.93,UPI,2026-02-03 04:54:13.285328,Success,,286,6,3,3,132776.51
TXN001397,C1443,21153.22,Credit Card,2026-02-03 05:28:29.810981,Success,,15,0,0,0,101804.24
TXN001398,C1630,19997.15,Credit Card,2026-02-03 06:02:46.336633,Success,,823,27,0,27,97908.34
TXN001399,C1119,12761.13,Net Banking,2026-02-03 06:37:02.862286,Success,,246,1,1,0,87596.29
TXN001400,C1841,5899.26,Credit Card,2026-02-03 07:11:19.387938,Failed,Bank Timeout,544,22,15,7,114849.03
TXN001401,C1605,21148.72,Credit Card,2026-02-03 07:45:35.913591,Success,,835,2,2,0,62633.44
TXN001402,C0318,18206.35,Wallet,2026-02-03 08:19:52.439243,Abandoned,Checkout Abandoned,706,17,0,17,20356.78
TXN001403,C1980,24520.95,Debit Card,2026-02-03 08:54:08.964896,Abandoned,Checkout Abandoned,233,10,2,8,81120.1
TXN001404,C0236,3976.75,UPI,2026-02-03 09:28:25.490549,Success,,560,11,5,6,112341.24
TXN001405,C1970,5719.05,UPI,2026-02-03 10:02:42.016201,Success,,495,13,0,13,23470.29
TXN001406,C0334,5373.77,Debit Card,2026-02-03 10:36:58.541854,Success,,422,8,5,3,33991.09
TXN001407,C1909,19834.24,Net Banking,2026-02-03 11:11:15.067506,Success,,40,27,1,26,104633.57
TXN001408,C0376,4753.99,Credit Card,2026-02-03 11:45:31.593159,Success,,482,9,9,0,40812.81
TXN001409,C1483,1759.83,Credit Card,2026-02-03 12:19:48.118811,Success,,523,12,4,8,25906.16
TXN001410,C1161,24964.16,Credit Card,2026-02-03 12:54:04.644464,Success,,351,23,10,13,133464.12
TXN001411,C1954,717.95,UPI,2026-02-03 13:28:21.170117,Abandoned,Checkout Abandoned,174,23,9,14,24553.86
TXN001412,C0588,20897.58,Debit Card,2026-02-03 14:02:37.695769,Abandoned,Checkout Abandoned,309,2,2,0,51950.21
TXN001413,C1571,9197.63,UPI,2026-02-03 14:36:54.221422,Success,,463,26,17,9,64550.33
TXN001414,C0513,21056.22,Wallet,2026-02-03 15:11:10.747074,Success,,648,25,16,9,71682.93
TXN001415,C1320,13910.05,Debit Card,2026-02-03 15:45:27.272727,Success,,840,8,3,5,54515.83
TXN001416,C1344,22550.62,Credit Card,2026-02-03 16:19:43.798379,Success,,899,23,1,22,136924.51
TXN001417,C0918,23162.21,UPI,2026-02-03 16:54:00.324032,Failed,Technical Error,490,27,24,3,98964.47
TXN001418,C1596,326.54,UPI,2026-02-03 17:28:16.849684,Failed,Bank Timeout,84,1,1,0,54244.45
TXN001419,C1856,1977.76,UPI,2026-02-03 18:02:33.375337,Success,,318,22,10,12,53979.1
TXN001420,C1373,6333.93,Debit Card,2026-02-03 18:36:49.900990,Success,,85,7,2,5,75691.4
TXN001421,C1864,16765.95,Credit Card,2026-02-03 19:11:06.426642,Success,,396,27,11,16,5532.65
TXN001422,C1803,22217.98,UPI,2026-02-03 19:45:22.952295,Abandoned,Checkout Abandoned,359,6,0,6,139033.1
TXN001423,C0873,11552.55,Credit Card,2026-02-03 20:19:39.477947,Success,,284,8,3,5,33884.75
TXN001424,C1253,15213.63,Net Banking,2026-02-03 20:53:56.003600,Success,,310,12,9,3,104790.09
TXN001425,C0270,4793.65,UPI,2026-02-03 21:28:12.529252,Failed,Bank Timeout,756,6,3,3,116769.55
TXN001426,C1852,20143.67,Credit Card,2026-02-03 22:02:29.054905,Failed,Insufficient Balance,64,27,6,21,124193.76
TXN001427,C0798,24186.47,Debit Card,2026-02-03 22:36:45.580558,Abandoned,Checkout Abandoned,720,6,6,0,25263.53
TXN001428,C1315,6788.11,Credit Card,2026-02-03 23:11:02.106210,Success,,469,0,0,0,80735.61
TXN001429,C0725,12421.17,Debit Card,2026-02-03 23:45:18.631863,Success,,550,1,1,0,13009.32
TXN001430,C1189,2244.29,Credit Card,2026-02-04 00:19:35.157515,Success,,825,29,7,22,120816.46
TXN001431,C0005,14022.5,Wallet,2026-02-04 00:53:51.683168,Abandoned,Checkout Abandoned,849,20,10,10,73224.5
TXN001432,C0851,12619.31,UPI,2026-02-04 01:28:08.208820,Failed,Insufficient Balance,584,28,5,23,24194.11
TXN001433,C1403,3696.47,Credit Card,2026-02-04 02:02:24.734473,Failed,Network Error,670,28,24,4,107942.5
TXN001434,C0078,11107.45,UPI,2026-02-04 02:36:41.260126,Success,,322,26,20,6,50009.89
TXN001435,C1434,8419.21,UPI,2026-02-04 03:10:57.785778,Failed,Network Error,278,29,26,3,17618.74
TXN001436,C0574,13093.59,UPI,2026-02-04 03:45:14.311431,Success,,506,16,2,14,69430.54
TXN001437,C0132,14682.79,UPI,2026-02-04 04:19:30.837083,Success,,164,27,20,7,35669.37
TXN001438,C0601,311.54,Wallet,2026-02-04 04:53:47.362736,Success,,205,9,3,6,142558.16
